category,file_name,subset
Dendrocopos major,b3fdf2ce-ce27-40ac-8a3e-6462e5380519.wav,test_files
Dendrocopos major,5c245f71-4bbd-4da9-b2a3-206ab3790046.wav,test_files
Dendrocopos major,1cdab7e0-afcc-45d1-817f-66027211155f.wav,test_files
Dendrocopos major,05528106-004c-40b2-8e43-401d7d2b9b35.wav,test_files
Dendrocopos major,dbc8aaa5-5d51-480b-b65f-bdc3d307c4cc.wav,test_files
Dendrocopos major,aeed2cf1-9de8-4c0e-ae35-dbd527f6fac3.wav,test_files
Dendrocopos major,bb251307-e6e8-47b8-af19-10d705cd0de9.wav,test_files
Dendrocopos major,1c4c7776-0786-4a7e-b7e3-3e006f8f7e25.wav,test_files
Dendrocopos major,4dca9e67-42bc-43f6-a65a-3374a552dd02.wav,test_files
Dendrocopos major,b390e497-90a0-4d09-8aef-313585abdd5f.wav,test_files
Dendrocopos major,4242332c-b6e5-42ee-92cf-02031a0e976d.wav,test_files
Dendrocopos major,cfa2e124-df3d-4054-ba1d-2ba3022ea37c.wav,test_files
Dendrocopos major,1f8603b2-edce-42a7-b737-63e3cfd678e0.wav,test_files
Dendrocopos major,b152619e-1481-4139-9713-8fffb567591b.wav,test_files
Dendrocopos major,efe00163-3386-4141-9b58-773f4d593a10.wav,test_files
Dendrocopos major,c17a5af9-4fe1-430d-8b5a-64100ab531cd.wav,test_files
Dendrocopos major,e701ec6b-cfab-498b-8df4-d2958230931e.wav,test_files
Dendrocopos major,ec3247c6-fc1c-47b6-9a4d-c85981b1972a.wav,test_files
Dendrocopos major,4a592829-37b4-46a5-a99c-d73ed700dc84.wav,test_files
Dendrocopos major,87ee47b9-822d-4679-9c3c-510192898ae9.wav,test_files
Dendrocopos major,0a21da31-dbdc-476a-8583-9ba643d205ad.wav,test_files
Dendrocopos major,ba35e7c0-8b57-4b96-9104-74bc03311462.wav,test_files
Dendrocopos major,036a9bc6-4860-465c-bb0c-be9961f21065.wav,test_files
Dendrocopos major,5bb81903-5bc0-4ba0-8745-96ae0006bf79.wav,test_files
Dendrocopos major,8f57fd5d-ab24-4e6f-b1a6-234a695c6327.wav,test_files
Dendrocopos major,d54eab63-2da9-4163-a424-a41a74247a83.wav,test_files
Dendrocopos major,ad3fb8ac-b837-44b1-a926-70ae6b1cb8c6.wav,test_files
Dendrocopos major,588f93eb-6a12-499c-bea6-e55750dc81ff.wav,test_files
Dendrocopos major,02dcc8d4-eb3e-4389-8ebb-8a5e0cd998b8.wav,test_files
Dendrocopos major,b821ff4d-3ef6-4a4b-accc-6d6e37063b96.wav,test_files
Dendrocopos major,01ddf3ef-5fb9-423c-8d97-ec47612e52ef.wav,test_files
Dendrocopos major,ba505b2e-dd4e-4042-adbd-e0a732410ff1.wav,test_files
Dendrocopos major,3de68a0e-851d-428e-9193-326db7735dce.wav,test_files
Dendrocopos major,05f0de88-f87f-4729-bef8-718dc15b866c.wav,test_files
Dendrocopos major,257302ef-0e27-48e9-ada7-ac43b0eae1e8.wav,test_files
Dendrocopos major,d9e42a48-d8a3-4a56-a41b-3e8eedc242bf.wav,test_files
Dendrocopos major,a8c1d262-fb18-40a9-9231-068eb32897e1.wav,test_files
Dendrocopos major,887bb237-b447-4779-90ee-04c52c84137e.wav,test_files
Dendrocopos major,cfecc7b9-6723-45e2-acd9-9bb91909f006.wav,test_files
Dendrocopos major,8016a7b3-e2fa-450c-b74e-990c840c9cd4.wav,test_files
Dendrocopos major,958de7bf-6b6b-44b0-924c-a8c69423abfd.wav,test_files
Dendrocopos major,45a96769-6fd9-42d7-8603-c19e1d42e955.wav,test_files
Dendrocopos major,d7e70b4d-d46c-43fe-8d0d-a8500ee27acb.wav,test_files
Dendrocopos major,d884779d-4032-4476-bdcc-1806bb5d3f4f.wav,test_files
Dendrocopos major,9d715885-1e25-46fb-a919-e8d65dd9fd74.wav,test_files
Dendrocopos major,0245d1dd-a448-45fb-bb38-298a7328a1cc.wav,test_files
Dendrocopos major,3d8b0b63-34cf-47db-afd5-4628185d212e.wav,test_files
Dendrocopos major,223b9198-7863-4612-beed-be129515cc47.wav,test_files
Dendrocopos major,f6e5333a-2993-4b98-b37a-12ccb9141424.wav,test_files
Dendrocopos major,54f55e7c-4cf8-4888-bfe8-eff6bf7648aa.wav,test_files
Dendrocopos major,6f602b98-8afb-48c7-9f0c-cd91c4c928d1.wav,test_files
Dendrocopos major,84ff0b86-049d-4e2c-ab08-5538641a12c9.wav,test_files
Dendrocopos major,52442dd8-3cc6-4b90-86ec-57a237f255a8.wav,test_files
Dendrocopos major,f1bd9c18-8274-4bfa-b3e9-11de296de697.wav,test_files
Dendrocopos major,9afbb852-646b-4a4a-9de5-91a541d96c64.wav,test_files
Dendrocopos major,c48c5ea4-931d-48f1-82bc-d6c41c1d4b48.wav,test_files
Dendrocopos major,d64440b0-38d4-4658-9279-ae4c98822b82.wav,test_files
Dendrocopos major,f06b58c5-94e6-4e96-afc7-0299c703d82a.wav,test_files
Dendrocopos major,cd8afe4f-5c49-4ffa-8015-af64c5c1b80b.wav,test_files
Dendrocopos major,e0f70c9e-0d3a-46d2-a82d-68b56e2bfa6e.wav,test_files
Dendrocopos major,e2563679-06e8-4887-af7c-6eac88f854b0.wav,test_files
Dendrocopos major,39addbf2-0cb3-4283-92ef-ad501c3c7218.wav,test_files
Dendrocopos major,5a616736-670c-45c4-af45-9210e417cc36.wav,test_files
Dendrocopos major,c91a4f4f-5ebf-4705-959d-abfe8cdce2ed.wav,test_files
Dendrocopos major,f966969e-0471-4494-9d8d-549fbeda9b70.wav,test_files
Dendrocopos major,382850b1-f6b4-4eff-9bb3-d3f5976811c3.wav,test_files
Dendrocopos major,bc12bf8d-8772-41c8-b0e3-d9099bfaa1a5.wav,test_files
Dendrocopos major,d9dbfccf-ef2e-460a-be9d-bf84fb1aed8c.wav,test_files
Dendrocopos major,05107547-ce74-405b-9024-5ef9ced9bce7.wav,test_files
Dendrocopos major,1747ef1d-768d-46a1-8112-053d61f240da.wav,test_files
Dendrocopos major,415f7921-842e-4e8f-a742-60378564fdbe.wav,test_files
Dendrocopos major,e99f6f7b-d93e-4c02-98f6-89e6100c0e76.wav,test_files
Dendrocopos major,dff6a453-e850-4e21-a916-5233de9a7f63.wav,test_files
Dendrocopos major,db977179-4f47-4f12-8bbc-dbd7127fdf7e.wav,test_files
Dendrocopos major,75b36bee-a2cc-4a7d-926c-f34fc59e05ae.wav,test_files
Dendrocopos major,2e565f7f-ba44-4f3d-a4e3-fbf467be2a8b.wav,test_files
Dendrocopos major,ee40ed2a-cd49-406f-8947-72fdeda5350b.wav,test_files
Dendrocopos major,9a0d4147-75a8-423a-b417-b06b9e3a7cd7.wav,test_files
Dendrocopos major,cdd13ac9-778d-48a5-8b3d-2aa981b60507.wav,test_files
Dendrocopos major,2de75ec8-4a99-491e-bf80-eddf65c8d6d8.wav,test_files
Dendrocopos major,1812a6a8-d839-4c20-8825-69eaba60ebfe.wav,test_files
Dendrocopos major,9b0e4afd-0c2a-42f3-a55f-e32811285e1e.wav,test_files
Dendrocopos major,11fdd4a5-e766-4e15-8728-7a46d078a770.wav,test_files
Dendrocopos major,d659378a-7bde-477e-9fdb-4d8ec8c4de40.wav,test_files
Dendrocopos major,12b9fe30-7cc1-4705-a18e-dbad58ee2f60.wav,test_files
Dendrocopos major,31b9e26d-dd79-4c1a-b2b7-f4aaf158c2f0.wav,test_files
Dendrocopos major,fc2f51a6-99bb-48b1-941c-c19a85577e50.wav,test_files
Dendrocopos major,94b90be3-571b-481c-9398-c6b91ae9ff6f.wav,test_files
Dendrocopos major,890df94d-47e5-442d-b910-eda67c6b4dae.wav,test_files
Dendrocopos major,89fa01f6-db87-4d06-bd79-be0453dcbf0e.wav,test_files
Dendrocopos major,ed172427-5f19-4b6f-9471-2de78b853641.wav,test_files
Dendrocopos major,362cec39-1737-47e0-b0c7-819acd511286.wav,test_files
Dendrocopos major,f2c2875d-6b2d-4913-a012-43338fcf9f78.wav,test_files
Dendrocopos major,d0396627-7811-4e01-b205-141860ffb40b.wav,test_files
Dendrocopos major,8e2afa5f-d332-4cbb-9329-3e624ddd78d4.wav,test_files
Dendrocopos major,ca65f00d-75d1-45bb-b64c-7ab584cede8e.wav,test_files
Dendrocopos major,2c4c5fa8-6d96-4fa2-b69e-1796b6cacb6b.wav,test_files
Sylvia atricapilla,dc4df729-9009-407c-94d3-e3b51f36d741.wav,test_files
Sylvia atricapilla,69203535-8f08-4143-a81e-cf5806a5242a.wav,test_files
Sylvia atricapilla,be95d75f-6c06-4061-8922-66988dd9e7f0.wav,test_files
Sylvia atricapilla,64dbb11e-ebc5-41f3-8d1c-159d3d3fd3fc.wav,test_files
Sylvia atricapilla,1850d45e-b381-4ca1-8863-fe0da6753208.wav,test_files
Sylvia atricapilla,53a57f1b-47bf-4be3-b947-b0642fa17d4e.wav,test_files
Sylvia atricapilla,786be217-be67-4463-bc01-743fa49a3132.wav,test_files
Sylvia atricapilla,5feaba49-92d9-49d4-b6a3-6208459a5d2b.wav,test_files
Sylvia atricapilla,0822115f-ea0b-4fbb-81eb-8d31994b7172.wav,test_files
Sylvia atricapilla,3346de2c-3994-46f3-9b32-d1d203d494e1.wav,test_files
Sylvia atricapilla,127ae67f-281c-467e-a142-6de6ea69f704.wav,test_files
Sylvia atricapilla,43f1002d-2299-4d3a-93b5-711b617d795e.wav,test_files
Sylvia atricapilla,3892c9de-caa7-4772-bd9e-f36a77f7c284.wav,test_files
Sylvia atricapilla,7f161d47-ab8a-4c4a-bad7-3abdb97e774a.wav,test_files
Sylvia atricapilla,72c92138-4133-4bc3-94b5-cc75bb3a0ea1.wav,test_files
Sylvia atricapilla,4edce163-ba79-4dda-b4fd-4001aafb7314.wav,test_files
Sylvia atricapilla,5d553b10-c0fe-47b6-bf26-f65fc0ff1071.wav,test_files
Sylvia atricapilla,259e3e41-20f9-450e-9aa9-04cdc1f07dea.wav,test_files
Sylvia atricapilla,78e3636d-941a-4576-bd23-0af6f5d16d45.wav,test_files
Sylvia atricapilla,0d86b4e2-14e9-43a8-bd87-ed28289fe8e4.wav,test_files
Sylvia atricapilla,135ea5d3-e711-40ce-8528-bd55fd805147.wav,test_files
Sylvia atricapilla,4d63779e-94d2-438a-90fb-3e30a78c7cd5.wav,test_files
Sylvia atricapilla,83f4540a-347b-44b7-be61-93d193f90ea4.wav,test_files
Sylvia atricapilla,0cfa3a45-47b0-4456-99f9-a4f8af0aa7fc.wav,test_files
Sylvia atricapilla,e4425d88-33a4-44b8-903c-b68ca8855768.wav,test_files
Sylvia atricapilla,2ea1c8c2-3cb3-4826-ac4e-90684f93c66d.wav,test_files
Sylvia atricapilla,e197880a-85bc-4486-96c5-9984cb28c410.wav,test_files
Sylvia atricapilla,6b816426-4c51-44cb-99d7-4be00518460b.wav,test_files
Sylvia atricapilla,f5d2718e-6326-4fb3-b560-b1ddddb8dd71.wav,test_files
Sylvia atricapilla,1677fbc0-748b-47a0-a4f1-11287f22e1c9.wav,test_files
Sylvia atricapilla,f0a923af-d31d-4334-81aa-65e195888afa.wav,test_files
Sylvia atricapilla,43e0e031-215f-4851-88b6-57bf2d789295.wav,test_files
Sylvia atricapilla,649778f5-0f4d-4670-9116-cc8ed42194ff.wav,test_files
Sylvia atricapilla,53e14aa3-673d-442e-90c7-be7d880b45dd.wav,test_files
Sylvia atricapilla,1fc61f00-3212-4f70-b509-91091e6d96bd.wav,test_files
Sylvia atricapilla,0ccd8b02-ae29-4ba8-a72a-0a22a0f33f3c.wav,test_files
Sylvia atricapilla,0361f3e3-ef0c-4235-b1e9-416310864251.wav,test_files
Sylvia atricapilla,de18464b-744d-466b-bbe6-4d39cb823b37.wav,test_files
Sylvia atricapilla,a4bf8e2e-aeb0-4b83-adf3-514de5f33135.wav,test_files
Sylvia atricapilla,77bb288f-d71b-4615-8235-3d78d17ff763.wav,test_files
Sylvia atricapilla,a3d6211e-45d1-4e8e-a72f-a9d7007f667e.wav,test_files
Sylvia atricapilla,001c24c1-49b4-4abd-ba0e-30cc5bbdfebe.wav,test_files
Sylvia atricapilla,ee4ec47b-34ca-4f4f-86fd-a5395bc2cb55.wav,test_files
Sylvia atricapilla,f6fcc780-c2c1-4d40-bb6d-e2595e893476.wav,test_files
Sylvia atricapilla,b0f1e6b5-77e1-4295-a2e8-86c9b4151ad8.wav,test_files
Sylvia atricapilla,5cdd0566-f6d1-447e-a65b-e3f70bfbff94.wav,test_files
Sylvia atricapilla,215c3907-f18b-4bb9-b215-848297f9c19d.wav,test_files
Sylvia atricapilla,e0915613-116d-4e75-afaf-3dedf675f1a4.wav,test_files
Sylvia atricapilla,f488daab-7eef-436a-952a-915ce283cbd8.wav,test_files
Sylvia atricapilla,a8bcfd33-69dc-4db1-b599-8110e603b0f6.wav,test_files
Sylvia atricapilla,d98ee58c-29cd-4c11-b1a1-a5d40842691c.wav,test_files
Sylvia atricapilla,cb325671-a33c-4ecc-8c2b-064af5c30f6d.wav,test_files
Sylvia atricapilla,9fdea71f-48a4-4b29-be30-bc5635ffe542.wav,test_files
Sylvia atricapilla,32772a4e-e2e3-4152-93e0-e59be9c58ecb.wav,test_files
Sylvia atricapilla,8d8e4570-ae31-4f69-b447-12fe48910d55.wav,test_files
Sylvia atricapilla,d9b1a5b2-7a0e-4a45-810c-937a45db6cd8.wav,test_files
Sylvia atricapilla,1fdf87eb-4b67-47d2-9b17-1e642c1e24ee.wav,test_files
Sylvia atricapilla,96eb6b24-0aad-432f-9872-86c5de15c7ec.wav,test_files
Sylvia atricapilla,35a80ea7-2316-4ef3-ad29-30ca8f0a8ae5.wav,test_files
Sylvia atricapilla,e7eeee65-0abe-49da-b5e6-56543e598889.wav,test_files
Sylvia atricapilla,b84f1e23-f787-44f1-b970-2e1f06e0097f.wav,test_files
Sylvia atricapilla,8655881e-9f42-48e9-9a82-c0e0f3f807d1.wav,test_files
Sylvia atricapilla,59c23644-8297-4606-82fe-b7464081a5a8.wav,test_files
Sylvia atricapilla,98741a99-f5c4-4ad5-b1b9-53f01cd76522.wav,test_files
Sylvia atricapilla,6d04a058-919d-44ff-9c10-f0039a2d056b.wav,test_files
Sylvia atricapilla,2af38ad3-6394-4a7e-936e-296021dfd34e.wav,test_files
Sylvia atricapilla,f4987572-5db2-485f-a927-6fbf3a00edc9.wav,test_files
Sylvia atricapilla,79a6cba5-e91f-4e04-9a9d-7ee633518465.wav,test_files
Sylvia atricapilla,7836297a-5892-48ed-86f5-9a64fc2e76b0.wav,test_files
Sylvia atricapilla,adf7fd22-f442-47cf-ae29-e03c709415d6.wav,test_files
Sylvia atricapilla,be8a8db6-a4fb-4135-a0cb-6a65c536c448.wav,test_files
Sylvia atricapilla,1d9af3e4-37a6-44a0-a1de-78a2026bc198.wav,test_files
Sylvia atricapilla,604586ad-a631-4fb7-a1f3-290ec07f6cf7.wav,test_files
Sylvia atricapilla,439d9fab-6552-44df-ae25-c354aa8788a3.wav,test_files
Sylvia atricapilla,d041424c-6d71-4e99-aa3b-55d0daccd610.wav,test_files
Sylvia atricapilla,f92f5b23-15e1-4d95-b719-6901ce134ddd.wav,test_files
Sylvia atricapilla,c8a232ac-d832-4691-9252-3e8d270a7113.wav,test_files
Sylvia atricapilla,82f70a96-ed74-445c-939f-94e78c447b05.wav,test_files
Sylvia atricapilla,5db2bc7f-4e89-4b75-b11d-8d6e2f098b2f.wav,test_files
Sylvia atricapilla,2e58ba5b-d8db-4710-9094-47be42e7944a.wav,test_files
Sylvia atricapilla,344013c5-337f-4a8d-89ba-1a9da792594b.wav,test_files
Sylvia atricapilla,03d65fca-64b3-4577-bf88-2e406cc00192.wav,test_files
Sylvia atricapilla,8fe34bca-d702-4084-8570-50c56194e31a.wav,test_files
Sylvia atricapilla,715daaea-f0fb-40ef-91c2-b747beb17b97.wav,test_files
Sylvia atricapilla,c1d0b783-c724-4cb6-ab13-39724fa1b69c.wav,test_files
Sylvia atricapilla,3b2a247f-b4d0-45fd-9b3d-49fc652e96ac.wav,test_files
Sylvia atricapilla,b5870985-ba43-4b15-8494-b5152ff22a20.wav,test_files
Sylvia atricapilla,2dfff5e4-2a56-4d53-ba00-6126a3639f32.wav,test_files
Sylvia atricapilla,f4a9de09-d167-4197-a098-0e4e5863534b.wav,test_files
Sylvia atricapilla,a9bd3bbd-e107-4ef6-9bd5-d75cce933195.wav,test_files
Sylvia atricapilla,a9a2b0bd-d2f7-49a4-9f2e-45d1f3358878.wav,test_files
Sylvia atricapilla,128fa82a-cca9-49dc-9491-3559ffe7e17b.wav,test_files
Sylvia atricapilla,906f0a79-d88c-4d81-97ea-46e5c295b667.wav,test_files
Sylvia atricapilla,128f8437-a080-4b96-bec7-b6a59ea682d7.wav,test_files
Sylvia atricapilla,8474636d-1a89-48b4-beec-2f4a6562cba0.wav,test_files
Sylvia atricapilla,0e165396-c853-4d1d-aed9-1dbf51f4e099.wav,test_files
Sylvia atricapilla,258fcf90-1aa0-442b-a933-2a44181075f0.wav,test_files
Sylvia atricapilla,2d8a034d-75b4-4706-a6d8-b25d5c9a266b.wav,test_files
Sylvia atricapilla,b85507c2-1a05-4a16-b230-875766ac679e.wav,test_files
Sylvia atricapilla,7f1ed3f9-a148-4bd8-8400-13d24c387167.wav,test_files
Fulica atra,36098053-9ccc-4378-bd9e-461a25817560.wav,test_files
Fulica atra,70675f3a-9815-4d0b-b6e9-f839a3ee5700.wav,test_files
Fulica atra,f729ff3c-8856-4817-ab8e-7171cb442aae.wav,test_files
Fulica atra,772429de-b414-4e4e-9e3c-58532decb0bb.wav,test_files
Fulica atra,feeaff81-2ab4-4671-af5c-4d6dbf0687d8.wav,test_files
Fulica atra,9cd11e56-2b2b-4439-b94c-61cd0d7beaa9.wav,test_files
Fulica atra,c5b9ed71-f5d5-4ce7-b6b4-af391b7c54e7.wav,test_files
Fulica atra,96fa6b12-04a8-4ab6-a438-6cb975e1549e.wav,test_files
Fulica atra,7fd83682-237a-423d-b1ca-c084b327c291.wav,test_files
Fulica atra,47356fdd-1fa3-47cd-83e7-a18dd0410dd8.wav,test_files
Fulica atra,76a00e77-070d-4b8b-a20e-6fac25273361.wav,test_files
Fulica atra,425a3b34-1154-4c23-a923-2ef9805a56a9.wav,test_files
Fulica atra,3975d3b3-c517-49a6-a0c9-5c5d21134d1a.wav,test_files
Fulica atra,11d0bd65-7e40-4bba-8df2-038b6d5fa40a.wav,test_files
Fulica atra,34e0c64e-b75f-480e-bf40-5fdf4ce9d9a4.wav,test_files
Fulica atra,4c541e44-383c-4098-a621-efdde4cc2705.wav,test_files
Fulica atra,c94ba377-75e2-4f01-9955-3d3c8e59e670.wav,test_files
Fulica atra,637ab046-3bf1-4bb2-9687-d4dcf182d473.wav,test_files
Fulica atra,cb35072d-21d7-48b1-8ffd-4dc51e0ff28a.wav,test_files
Fulica atra,56d9fba7-795e-408c-a839-c24712011e78.wav,test_files
Fulica atra,83d71988-5c26-4e25-804e-a39b2be9a4a0.wav,test_files
Fulica atra,08d87779-3755-4b3d-a5b7-04ee515f1172.wav,test_files
Fulica atra,62e4d838-a26d-40fb-873d-cbfdcbe0b23b.wav,test_files
Fulica atra,9a0a6b43-dab4-46e3-a21c-586cee1fa6c7.wav,test_files
Fulica atra,6ef5786b-138c-4b36-a5d5-5f06b8a696e2.wav,test_files
Fulica atra,5a9a625d-cb18-4e94-9189-b195b8de3024.wav,test_files
Fulica atra,3f88962e-9227-4031-8879-43b3f5b21ce1.wav,test_files
Fulica atra,2c5b8d95-c25d-4cea-9885-461c3b8ce06d.wav,test_files
Fulica atra,0715205d-a4f6-4683-94cc-2525cfdbdf21.wav,test_files
Fulica atra,7da27d45-8d87-4f31-b6af-57d246c51391.wav,test_files
Fulica atra,7ad85424-7942-4f63-b571-99de4e2bed95.wav,test_files
Fulica atra,fb68f35c-819f-494b-baf7-20d5a91199a6.wav,test_files
Fulica atra,59286702-249a-46a7-a83f-98e8cb712847.wav,test_files
Fulica atra,1d39c0a5-88ae-4e5c-b512-aa1b810eae16.wav,test_files
Fulica atra,fbfabf1c-b673-4927-9bf1-ea7b6d576066.wav,test_files
Fulica atra,8a686fc7-6296-4375-81f8-22a73135f37b.wav,test_files
Fulica atra,057af0d0-1456-4d3f-ac16-89558a1f2792.wav,test_files
Fulica atra,e2bd2538-9c4c-4491-8e7e-8cfd00a6c19a.wav,test_files
Fulica atra,662c5cbe-5dec-4ee1-a6bf-e132d1ce97ba.wav,test_files
Fulica atra,2315ab13-5dc9-4b9a-9d0c-db5fd487238d.wav,test_files
Fulica atra,3ac9c4a3-6ba3-43ad-81bb-4ce9c64434ea.wav,test_files
Fulica atra,a2320ac9-5a45-454e-b8fa-b433761cb395.wav,test_files
Fulica atra,11dc58b5-bea8-4be8-8b13-09333d8c53fc.wav,test_files
Fulica atra,942e25c2-0d6d-4d95-bd27-c4ce23589e59.wav,test_files
Fulica atra,1287b279-1579-48c7-a933-0ba34364dff0.wav,test_files
Fulica atra,f46b5f8a-2c0b-4ff6-8942-b11d6c3968c4.wav,test_files
Fulica atra,f8eb5411-68f4-45df-a3d2-55024e9e4d22.wav,test_files
Fulica atra,df5cd425-efcb-47fd-8a61-31b228577c4f.wav,test_files
Fulica atra,5db4e84a-a2e4-41df-a130-a82bf251c57a.wav,test_files
Fulica atra,489bd232-6c16-4064-93c4-5fe869bc9faf.wav,test_files
Fulica atra,fb28fd2e-a748-469c-9cab-99c96da69a79.wav,test_files
Fulica atra,ae21e31b-bbdc-4874-bd5d-89185938dc51.wav,test_files
Fulica atra,723865b0-af6a-48d1-bd97-9c5b773ab312.wav,test_files
Fulica atra,74aef2b7-0d0f-4ea9-a213-8de891b04cc4.wav,test_files
Fulica atra,dfd80d6c-1c54-45c2-b241-53840f1f3f5e.wav,test_files
Fulica atra,f4dafb64-043e-40cf-9850-9308df850e65.wav,test_files
Fulica atra,8e5a2f47-68ba-4847-b8dc-aa1243ca6835.wav,test_files
Fulica atra,7ae80354-97e2-40d0-880d-575e9b64e20c.wav,test_files
Fulica atra,553bed45-2f52-47c9-87dd-ecbd1240a828.wav,test_files
Fulica atra,1c11f4c7-af06-4c34-9038-e16b10c2c7af.wav,test_files
Fulica atra,ce54708e-c210-4dc9-839a-38e44aa7dd47.wav,test_files
Fulica atra,8794e1a4-9822-4bfb-9c00-1119a45b9f2c.wav,test_files
Fulica atra,d92a2bed-10bc-432f-b920-71940da310a8.wav,test_files
Fulica atra,f729e677-fd1e-43f1-94a3-f15d2450697a.wav,test_files
Fulica atra,80924ee0-d4c4-4bf8-a759-6ae480c1df44.wav,test_files
Fulica atra,4056ee40-8e13-451b-8ecb-fd3e2b299750.wav,test_files
Fulica atra,8028cf4e-dc43-4ae5-8975-865b0380f57e.wav,test_files
Fulica atra,d67310bc-cf99-47a2-b0e3-28dd0810fd41.wav,test_files
Fulica atra,6699e499-613e-4d77-91b3-abfd1b797dfd.wav,test_files
Fulica atra,c79095c1-eb46-4e7c-83aa-df0594fab8d4.wav,test_files
Fulica atra,dffb4e3a-845a-4e83-bf79-2166c9767eba.wav,test_files
Fulica atra,0959e874-6c94-4ade-b592-df5680957c4e.wav,test_files
Fulica atra,1e179340-a052-4fc1-be04-581ba75bee70.wav,test_files
Fulica atra,50880337-f0f7-4328-9f4c-15acd7ac7575.wav,test_files
Fulica atra,d63247a0-661e-4e3b-9009-5a91e4f91b1c.wav,test_files
Fulica atra,7cd49719-3bb4-4885-a462-7753ba377600.wav,test_files
Fulica atra,663731fe-af59-4d83-8fb3-7fd9aa5ccd43.wav,test_files
Fulica atra,9ec99247-6e04-4afc-8c10-e4060f77ac29.wav,test_files
Fulica atra,a0d15a9c-5b76-45d3-9783-1ce270e897a3.wav,test_files
Fulica atra,47d3e1f0-4696-49ef-8eba-a5a93aa77d26.wav,test_files
Fulica atra,4cd5002b-20de-4a3f-a5c6-f4df6a62146e.wav,test_files
Fulica atra,603a9015-a942-4118-b39b-c8271b1d9c66.wav,test_files
Fulica atra,ed624335-1e24-47d5-b5e6-dfd41170ee0e.wav,test_files
Fulica atra,2627e612-caaa-48de-af74-f7e74f9a01d1.wav,test_files
Fulica atra,d5c17538-bc23-4f48-9392-4a900b27354b.wav,test_files
Fulica atra,2bb14249-e580-4230-af29-eabedd72476b.wav,test_files
Fulica atra,78675e47-4e30-43cc-bc6b-25ba5d4abc11.wav,test_files
Fulica atra,55c385b1-a987-40af-a329-3736103bd2a1.wav,test_files
Fulica atra,e348b53d-c511-4154-a4ce-0959e82a0ac5.wav,test_files
Fulica atra,fbbf98a5-ebc2-44cf-a110-3e607d5215db.wav,test_files
Fulica atra,b7d7c4a3-4f48-40cb-b88e-5634009d6daf.wav,test_files
Fulica atra,4db9f0cc-f35d-4158-80a7-3030410bcf0b.wav,test_files
Fulica atra,031c2c68-3fd1-4bc4-a292-d6cd44d91101.wav,test_files
Fulica atra,7d24e976-841d-4ca1-9bd2-b030d9d740f8.wav,test_files
Fulica atra,4815e663-90e9-46db-a5ab-52a6b3558ead.wav,test_files
Fulica atra,c67ea860-4c4e-4198-a9d0-3acad14a7e91.wav,test_files
Fulica atra,fcc030ef-a9bb-4fb4-b97b-b4176e2a2b32.wav,test_files
Fulica atra,c8508015-7b3d-4cc4-b910-2810ec428b59.wav,test_files
Fulica atra,742ad9bb-99a0-47eb-82ec-f6e28aea4717.wav,test_files
Fulica atra,ccb78d67-e1e0-420b-a1e3-bb481b078eee.wav,test_files
Carduelis carduelis,228a3bb0-a77a-4aaa-a25b-e21cec08c9e7.wav,test_files
Carduelis carduelis,376ada63-8eac-4165-a449-2b2796e92abe.wav,test_files
Carduelis carduelis,63c30ed2-9ef8-4bae-9226-e9f5ce8af358.wav,test_files
Carduelis carduelis,866fad0b-1232-4819-a3c9-ba4c02723f7c.wav,test_files
Carduelis carduelis,bd61c061-c227-4ad9-8eae-0e7a055c76a3.wav,test_files
Carduelis carduelis,2b4498d4-527f-4b99-9743-f8482b9fda67.wav,test_files
Carduelis carduelis,913659fb-4ef3-48ee-bf7c-e3dbedbade38.wav,test_files
Carduelis carduelis,fa9baf82-500b-4b12-86b8-47c69a7de46a.wav,test_files
Carduelis carduelis,1a549596-965a-492f-adda-2a615b997616.wav,test_files
Carduelis carduelis,9190f89d-67bd-440f-b98c-babe542adcd4.wav,test_files
Carduelis carduelis,1ea6d629-26fa-40a0-851d-c6874bddcd67.wav,test_files
Carduelis carduelis,0cd8c939-06a2-44f6-bc50-a66ade7e4d41.wav,test_files
Carduelis carduelis,3553f179-f354-4315-9b25-79efa80e7bdb.wav,test_files
Carduelis carduelis,f1904ddd-00de-4f34-a889-8f75167adcc1.wav,test_files
Carduelis carduelis,d2219a11-01af-4977-80ff-97128bb45100.wav,test_files
Carduelis carduelis,9f75e0da-42c4-4ddc-8e70-dcd4f56800c5.wav,test_files
Carduelis carduelis,490d9c87-0760-42cb-87c4-f85ab11ccaec.wav,test_files
Carduelis carduelis,026069ad-4744-4f79-b327-36cbdb7f422c.wav,test_files
Carduelis carduelis,34b03ffe-a5fc-4e6e-9dd7-ce901347fa47.wav,test_files
Carduelis carduelis,510a58ee-9477-4f1f-8853-9cee46129df5.wav,test_files
Carduelis carduelis,7d50e25b-bd2e-47a2-a2d0-e5fb9be2bed4.wav,test_files
Carduelis carduelis,b9a36882-0e30-4c97-bd30-b79193bc0608.wav,test_files
Carduelis carduelis,60b9561d-b019-4288-b843-7216e37924bd.wav,test_files
Carduelis carduelis,a2387e4e-a3b8-4a72-a035-231858f0454d.wav,test_files
Carduelis carduelis,4ba9a724-e205-4921-bcb9-89ea1f28e4cc.wav,test_files
Carduelis carduelis,91b11e91-db40-4f34-9085-d89b8da55c4f.wav,test_files
Carduelis carduelis,a80a4086-bad6-48fb-9b5b-970294219ad8.wav,test_files
